,,,,,,,3451,Secretariat - Economic Services,
3000.0,364.0,4500.0,500,5250.0,250,,01.00.24,POL,6000
0.0,5960.0,0.0,9000,0.0,7000,,01.00.26,Advertising & Publicity,10000
161848.0,27596.0,98000.0,2000,139200.0,800,,01.00.27,Minor Works,250000
43956.0,57200.0,88000.0,2000,113700.0,800,,01.00.28,Professional Services,125000
3000.0,1000.0,2000.0,500,2600.0,100,,01.00.30,Other Contractual Services,3000
0.0,494.0,0.0,500,0.0,500,,01.00.31,Grant-in-aid - General,500
0.0,8865.0,0.0,18800,0.0,7000,,01.00.34,Scholarships & Stipends,19000
0.0,0.0,0.0,500,0.0,500,,01.00.50,Other Charges  - Charged,500
167975.0,56999.0,216000.0,12000,236300.0,4000,,,Voted,240000
,,,,,,,01.99,Information Technology,
4000.0,500.0,4500.0,500,2800.0,200,,01.99.13,Office Expenses,4000
2000.0,500.0,2000.0,500,1300.0,200,,01.99.50,Other Charges,2000
2126265.0,1749478.0,2150000.0,1983900,2798800.0,1968900,,,Total:Space Applications Centre (SAC),5616221
0.0,0.0,0.0,500,0.0,500,,,Charged,500
2126265.0,1749478.0,2150000.0,1983400,2798800.0,1968400,,,Voted,5615721
,,,,,,,02,Development & Educational Communication Unit (DECU),
6982.0,61000.0,7500.0,62500,13000.0,71000,,02.00.01,Salaries,86000
0.0,93.0,0.0,100,0.0,100,,02.00.02,Wages,100
0.0,82.0,0.0,100,0.0,50,,02.00.03,Overtime Allowance,100
0.0,0.0,0.0,100,0.0,0,,02.00.06,Medical Treatment,100
4470.0,2000.0,4000.0,3000,6500.0,1000,,02.00.11,Domestic Travel Expenses,8000
0.0,0.0,200.0,0,200.0,0,,02.00.12,Foreign Travel Expenses,200
4993.0,798.0,1500.0,4500,4250.0,1000,,02.00.13,Office Expenses,7800
0.0,1000.0,0.0,1000,0.0,300,,02.00.14,"Rent, Rates & Taxes",1500
0.0,471.0,0.0,500,0.0,500,,02.00.20,Other Administrative Expenses,500
1143.0,799.0,2000.0,1000,1042.0,500,,02.00.21,Supplies & Materials,2800
800.0,400.0,1000.0,400,1100.0,300,,02.00.24,POL,1800
0.0,100.0,0.0,100,0.0,50,,02.00.26,Advertising & Publicity,100
2491.0,800.0,2500.0,1000,3750.0,250,,02.00.27,Minor Works,3700
0.0,0.0,100.0,100,100.0,100,,02.00.28,Professional Services,200
2300.0,795.0,3500.0,500,1700.0,300,,02.00.30,Other Contractual Services,4000
0.0,100.0,0.0,100,0.0,50,,02.00.34,Scholarships & Stipends,100
30029.0,390.0,95700.0,4000,105100.0,1000,,02.00.50,Other Charges,145300
,,,,,,,02.99,Information Technology,
773.0,193.0,1500.0,500,1750.0,250,,02.99.13,Office Expenses,2000
487.0,486.0,500.0,500,750.0,250,,02.99.50,Other Charges,1000
54468.0,69507.0,120000.0,80000,139242.0,77000,,,Total:Development & Educational Communication Unit (DECU),265300
,,,,,,,04,Earth Observation Applications Mission (EOAM),
0.0,0.0,0.0,0,0.0,0,,04.00.11,Domestic Travel Expenses,7000
0.0,0.0,0.0,0,0.0,0,,04.00.13,Office Expenses,500
0.0,0.0,0.0,0,0.0,0,,04.00.21,Supplies & Materials,6000
0.0,0.0,0.0,0,0.0,0,,04.00.28,Professional Services,11300
0.0,0.0,0.0,0,0.0,0,,04.00.31,Grant-in-aid - General,700
0.0,0.0,0.0,0,0.0,0,,04.00.34,Scholarships & Stipends,12000
28666.0,0.0,50000.0,0,37500.0,0,,04.00.50,Other Charges,2000
28666.0,0.0,50000.0,0,37500.0,0,,,Total:Earth Observation Applications Mission (EOAM),39500
,,,,,,,05,National Natural Resources Management System (NNRMS),
15333.0,0.0,17200.0,0,18200.0,0,,05.00.01,Salaries,18200
1.0,0.0,100.0,0,50.0,0,,05.00.03,Overtime Allowance,50
0.0,0.0,300.0,0,200.0,0,,05.00.06,Medical Treatment,200
17.0,0.0,400.0,0,200.0,0,,05.00.11,Domestic Travel Expenses,200
16.0,0.0,400.0,0,200.0,0,,05.00.12,Foreign Travel Expenses,200
58.0,0.0,500.0,0,300.0,0,,05.00.13,Office Expenses,300
24.0,0.0,100.0,0,100.0,0,,05.00.20,Other Administrative Expenses,100
0.0,0.0,100.0,0,50.0,0,,05.00.21,Supplies & Materials,50
0.0,0.0,100.0,0,50.0,0,,05.00.26,Advertising & Publicity,50
0.0,0.0,100.0,0,50.0,0,,05.00.30,Other Contractual Services,50
9504.0,0.0,40000.0,0,20000.0,0,,05.00.31,Grant-in-aid - General,40000
411557.0,0.0,290500.0,0,190500.0,0,,05.00.50,Other Charges,282500
,,,,,,,05.99,Information Technology,
0.0,0.0,100.0,0,50.0,0,,05.99.13,Office Expenses,2500
0.0,0.0,100.0,0,50.0,0,,05.99.50,Other Charges,100
436510.0,0.0,350000.0,0,230000.0,0,,,Total:National Natural Resources Management System (NNRMS),344500
,,,,,,,09,North-Eastern Space Applications Centre (NE SAC),
51300.0,0.0,80000.0,0,80000.0,0,,09.00.31,Grant-in-aid - General,90000
0.0,0.0,70000.0,0,69700.0,0,,09.00.35,Grants for creation of Capital Assets,45300
0.0,40800.0,0.0,55000,0.0,55000,,09.00.36,Grant-in-aid - Salaries,81000
51300.0,40800.0,150000.0,55000,149700.0,55000,,,Total:North-Eastern Space Applications Centre (NE SAC),216300
,,,,,,,10,Disaster Management Support (DMS),
0.0,0.0,0.0,0,0.0,0,,10.00.01,Salaries,6500
0.0,0.0,0.0,0,0.0,0,,10.00.11,Domestic Travel Expenses,4000
0.0,0.0,0.0,0,0.0,0,,10.00.13,Office Expenses,6500
0.0,0.0,0.0,0,0.0,0,,10.00.16,Publications,100
0.0,0.0,0.0,0,0.0,0,,10.00.21,Supplies & Materials,35100
0.0,0.0,0.0,0,0.0,0,,10.00.27,Minor Works,2400
0.0,0.0,0.0,0,0.0,0,,10.00.28,Professional Services,50000
0.0,0.0,0.0,0,0.0,0,,10.00.30,Other Contractual Services,13000
0.0,0.0,0.0,0,0.0,0,,10.00.34,Scholarships & Stipends,1900
0.0,0.0,0.0,0,0.0,0,,10.00.50,Other Charges,1100
,,,,,,,10.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,10.99.13,Office Expenses,3800
115263.0,0.0,150000.0,0,117200.0,0,,10.99.50,Other Charges,0
115263.0,0.0,150000.0,0,117200.0,0,,,Total:Disaster Management Support (DMS),124400
,,,,,,,11,National Remote Sensing Centre (NRSC),
100000.0,860000.0,25000.0,1005000,290000.0,1015000,,11.00.01,Salaries,1300000
0.0,70.0,0.0,100,0.0,100,,11.00.02,Wages,100
0.0,34.0,0.0,100,0.0,100,,11.00.03,Overtime Allowance,100
95000.0,15000.0,101500.0,11000,104000.0,11000,,11.00.06,Medical Treatment,117500
32500.0,2500.0,30450.0,2550,28000.0,2500,,11.00.11,Domestic Travel Expenses,31500
2999.0,500.0,2700.0,600,2700.0,600,,11.00.12,Foreign Travel Expenses,3500
127500.0,4000.0,141000.0,11000,129000.0,11000,,11.00.13,Office Expenses,182500
0.0,50592.0,30000.0,12000,32000.0,"13000",,11.00.14,"Rent, Rates & Taxes",50000
0.0,27500.0,40000.0,2500,22150.0,1500,,11.00.20,Other Administrative Expenses,36950
118500.0,4229.0,124250.0,15750,127765.0,13000,,11.00.21,Supplies & Materials,159305
3500.0,500.0,4500.0,500,3500.0,500,,11.00.24,POL,5000
0.0,14000.0,0.0,15500,0.0,12000,,11.00.26,Advertising & Publicity,16000
85000.0,7000.0,79000.0,7500,72500.0,7500,,11.00.27,Minor Works,85000
154500.0,5000.0,174100.0,15000,191350.0,13000,,11.00.28,Professional Services,207250
29600.0,400.0,243500.0,11000,214500.0,10000,,11.00.30,Other Contractual Services,255700
0.0,399.0,0.0,400,0.0,400,,11.00.31,Grant-in-aid - General,400
0.0,575.0,0.0,500,0.0,500,,11.00.34,Scholarships & Stipends,500
0.0,0.0,0.0,500,0.0,500,,11.00.50,Other Charges  - Charged,500
303999.0,5900.0,28000.0,5000,8625.0,4300,,,Voted,37550
,,,,,,,11.99,Information Technology,
9000.0,1000.0,22400.0,2000,20010.0,2000,,11.99.13,Office Expenses,23070
35800.0,500.0,53600.0,1500,57300.0,1500,,11.99.50,Other Charges,66975
1097898.0,999699.0,1100000.0,1120000,1303400.0,1120000,,,Total:National Remote Sensing Centre (NRSC),2579400
0.0,0.0,0.0,500,0.0,500,,,Charged,500
1097898.0,999699.0,1100000.0,1119500,1303400.0,1119500,,,Voted,2578900
,,,,,,,12,Indian Institute of Remote Sensing (IIRS),
84848.0,32100.0,62200.0,61800,96200.0,61800,,12.00.01,Salaries,164000
0.0,2090.0,0.0,100,0.0,0,,12.00.02,Wages,0
0.0,44.0,0.0,100,0.0,50,,12.00.03,Overtime Allowance,100
5898.0,3900.0,7800.0,500,9450.0,450,,12.00.06,Medical Treatment,10500
1982.0,2100.0,3300.0,1500,3400.0,900,,12.00.11,Domestic Travel Expenses,6000
94.0,225.0,75.0,75,500.0,300,,12.00.12,Foreign Travel Expenses,500
3520.0,2500.0,9800.0,1000,16220.0,900,,12.00.13,Office Expenses,22265
0.0,0.0,0.0,75,0.0,75,,12.00.14,"Rent, Rates & Taxes",83
0.0,0.0,0.0,100,0.0,50,,12.00.16,Publications,110
0.0,359.0,0.0,350,0.0,450,,12.00.20,Other Administrative Expenses,450
23599.0,24565.0,54800.0,200,44966.0,150,,12.00.21,Supplies & Materials,53953
540.0,210.0,1200.0,200,650.0,100,,12.00.24,POL,800
0.0,685.0,1000.0,1000,1350.0,650,,12.00.26,Advertising & Publicity,2200
27500.0,5000.0,27290.0,410,25900.0,350,,12.00.27,Minor Works,27000
2951.0,1500.0,11670.0,250,8565.0,185,,12.00.28,Professional Services,9450
7200.0,2000.0,1625.0,400,15519.0,300,,12.00.30,Other Contractual Services,16209
0.0,100.0,0.0,140,0.0,140,,12.00.31,Grant-in-aid - General,154
0.0,0.0,0.0,1100,0.0,1000,,12.00.34,Scholarships & Stipends,4000
636.0,120.0,1740.0,200,1875.0,150,,12.00.50,Other Charges,1908
,,,,,,,12.99,Information Technology,
3788.0,1500.0,9600.0,400,9675.0,0,,12.99.13,Office Expenses,19435
6000.0,1000.0,7900.0,100,7730.0,0,,12.99.50,Other Charges,11100
168556.0,79998.0,200000.0,70000,242000.0,68000,,,Total:Indian Institute of Remote Sensing (IIRS),350217
4078926.0,2939482.0,4270000.0,3308900,5017842.0,3288900,,,Total:Space Applications,9535838
0.0,0.0,0.0,1000,0.0,1000,,,Charged,1000
4078926.0,2939482.0,4270000.0,3307900,5017842.0,3287900,,,Voted,9534838
,,,,,,,3402,Space Research,
,,,,,,,00.103,Space Sciences,
,,,,,,,01,Physical Research Laboratory (PRL),
425000.0,0.0,450000.0,0,410000.0,0,,01.00.31,Grant-in-aid - General,600000
566200.0,0.0,450000.0,0,670000.0,0,,01.00.35,Grants for creation of Capital Assets,605800
0.0,441400.0,0.0,422000,0.0,430000,,01.00.36,Grant-in-aid - Salaries,594200
991200.0,441400.0,900000.0,422000,1080000.0,430000,,,Total:Physical Research Laboratory (PRL),1800000
,,,,,,,03,ISRO-Geosphere Biosphere Programme (ISRO-GBP),
152611.0,0.0,0.0,0,0.0,0,,03.00.50,Other Charges,0
152611.0,0.0,0.0,0,0.0,0,,,Total:ISRO-Geosphere Biosphere Programme (ISRO-GBP),0
,,,,,,,04,National Atmospheric Research Laboratory (NARL),
100400.0,0.0,120000.0,0,100000.0,0,,04.00.31,Grant-in-aid - General,120000
69600.0,0.0,80000.0,0,56000.0,0,,04.00.35,Grants for creation of Capital Assets,80000
0.0,62000.0,0.0,68000,0.0,75700,,04.00.36,Grant-in-aid - Salaries,100000
170000.0,62000.0,200000.0,68000,156000.0,75700,,,Total:National Atmospheric Research Laboratory (NARL),300000
,,,,,,,05,Other Schemes,
15530.0,0.0,0.0,0,0.0,0,,05.00.31,Grant-in-aid - General,0
179170.0,0.0,0.0,0,0.0,0,,05.00.50,Other Charges,0
194700.0,0.0,0.0,0,0.0,0,,,Total:Other Schemes,0
,,,,,,,08,Sensor Paylaod Development/Planetary Science Programme,
0.0,0.0,0.0,0,0.0,0,,08.00.11,Domestic Travel Expenses,300
0.0,0.0,0.0,0,0.0,0,,08.00.13,Office Expenses,100
0.0,0.0,0.0,0,0.0,0,,08.00.20,Other Administrative Expenses,100
0.0,0.0,0.0,0,0.0,0,,08.00.30,Other Contractual Services,72800
0.0,0.0,0.0,0,0.0,0,,08.00.31,Grant-in-aid - General,45000
0.0,0.0,0.0,0,0.0,0,,08.00.34,Scholarships & Stipends,1000
8968.0,0.0,5000.0,0,46300.0,0,,08.00.50,Other Charges,500
,,,,,,,08.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,08.99.50,Other Charges,200
8968.0,0.0,5000.0,0,46300.0,0,,,Total:Sensor Paylaod Development/Planetary Science Programme,120000
,,,,,,,09,RESPOND,
242227.0,0.0,240000.0,0,250000.0,0,,09.00.31,Grant-in-aid - General,283600
242227.0,0.0,240000.0,0,250000.0,0,,,Total:RESPOND,283600
,,,,,,,10,Astrosat,
1005.0,0.0,1000.0,0,400.0,0,,10.00.11,Domestic Travel Expenses,0
999.0,0.0,100.0,0,200.0,0,,10.00.12,Foreign Travel Expenses,0
3552.0,0.0,2500.0,0,450.0,0,,10.00.13,Office Expenses,0
6753.0,0.0,750.0,0,350.0,0,,10.00.30,Other Contractual Services,0
382.0,0.0,650.0,0,600.0,0,,10.00.50,Other Charges,0
12691.0,0.0,5000.0,0,2000.0,0,,,Total:Astrosat,0
,,,,,,,11,Indian Lunar Mission - Chandrayaan - 1 & 2,
72.0,0.0,200.0,0,400.0,0,,11.00.03,Overtime Allowance,200
1273.0,0.0,4200.0,0,1700.0,0,,11.00.11,Domestic Travel Expenses,2400
0.0,0.0,2000.0,0,2000.0,0,,11.00.12,Foreign Travel Expenses,2500
6352.0,0.0,7000.0,0,4200.0,0,,11.00.13,Office Expenses,3200
1830.0,0.0,100.0,0,100.0,0,,11.00.20,Other Administrative Expenses,500
0.0,0.0,2000.0,0,1000.0,0,,11.00.21,Supplies & Materials,2000
1688.0,0.0,800.0,0,1150.0,0,,11.00.27,Minor Works,1000
589.0,0.0,1300.0,0,1250.0,0,,11.00.28,Professional Services,900
1300.0,0.0,100.0,0,1000.0,0,,11.00.30,Other Contractual Services,100
489.0,0.0,2300.0,0,1200.0,0,,11.00.50,Other Charges,1900
13593.0,0.0,20000.0,0,14000.0,0,,,Total:Indian Lunar Mission - Chandrayaan - 1 & 2,14700
,,,,,,,12,Atmospheric Science Programme (ASP),
111559.0,0.0,0.0,0,0.0,0,,12.00.50,Other Charges,0
111559.0,0.0,0.0,0,0.0,0,,,Total:Atmospheric Science Programme (ASP),0
,,,,,,,14,ADITYA,
32.0,0.0,100.0,0,50.0,0,,14.00.03,Overtime Allowance,100
493.0,0.0,5000.0,0,600.0,0,,14.00.11,Domestic Travel Expenses,2800
0.0,0.0,1000.0,0,400.0,0,,14.00.12,Foreign Travel Expenses,1500
6689.0,0.0,9000.0,0,13000.0,0,,14.00.13,Office Expenses,2900
947.0,0.0,1000.0,0,1000.0,0,,14.00.20,Other Administrative Expenses,1200
0.0,0.0,10000.0,0,100.0,0,,14.00.21,Supplies & Materials,2500
1169.0,0.0,1400.0,0,3700.0,0,,14.00.27,Minor Works,1500
598.0,0.0,1000.0,0,1000.0,0,,14.00.28,Professional Services,1000
0.0,0.0,500.0,0,100.0,0,,14.00.30,Other Contractual Services,2000
67.0,0.0,1000.0,0,50.0,0,,14.00.50,Other Charges,1000
9995.0,0.0,30000.0,0,20000.0,0,,,Total:ADITYA,16500
,,,,,,,16,Mars Orbiter Mission,
923.0,0.0,0.0,0,0.0,0,,16.00.11,Domestic Travel Expenses,0
1906.0,0.0,0.0,0,0.0,0,,16.00.13,Office Expenses,0
1090.0,0.0,0.0,0,0.0,0,,16.00.20,Other Administrative Expenses,0
1641.0,0.0,0.0,0,0.0,0,,16.00.27,Minor Works,0
293.0,0.0,0.0,0,0.0,0,,16.00.28,Professional Services,0
142.0,0.0,0.0,0,0.0,0,,16.00.50,Other Charges,0
5995.0,0.0,0.0,0,0.0,0,,,Total:Mars Orbiter Mission,0
,,,,,,,17,X-RAY Polarimeter Satellite (Xposat),
0.0,0.0,50.0,0,5.0,0,,17.00.03,Overtime Allowance,38
0.0,0.0,1000.0,0,50.0,0,,17.00.11,Domestic Travel Expenses,760
0.0,0.0,500.0,0,200.0,0,,17.00.12,Foreign Travel Expenses,380
0.0,0.0,900.0,0,50.0,0,,17.00.13,Office Expenses,684
0.0,0.0,500.0,0,25.0,0,,17.00.20,Other Administrative Expenses,380
0.0,0.0,300.0,0,20.0,0,,17.00.21,Supplies & Materials,228
0.0,0.0,150.0,0,5.0,0,,17.00.26,Advertising & Publicity,114
0.0,0.0,500.0,0,10.0,0,,17.00.27,Minor Works,380
0.0,0.0,500.0,0,10.0,0,,17.00.28,Professional Services,380
0.0,0.0,500.0,0,15.0,0,,17.00.30,Other Contractual Services,380
0.0,0.0,100.0,0,10.0,0,,17.00.50,Other Charges,76
0.0,0.0,5000.0,0,400.0,0,,,Total:X-RAY Polarimeter Satellite (Xposat),3800
,,,,,,,18,Space Docking Experiment Mission,
0.0,0.0,10.0,0,0.0,0,,18.00.03,Overtime Allowance,50
0.0,0.0,20.0,0,0.0,0,,18.00.11,Domestic Travel Expenses,600
0.0,0.0,10.0,0,0.0,0,,18.00.12,Foreign Travel Expenses,500
0.0,0.0,20.0,0,0.0,0,,18.00.13,Office Expenses,700
0.0,0.0,5.0,0,0.0,0,,18.00.20,Other Administrative Expenses,100
0.0,0.0,5.0,0,0.0,0,,18.00.21,Supplies & Materials,200
0.0,0.0,5.0,0,0.0,0,,18.00.26,Advertising & Publicity,100
0.0,0.0,5.0,0,0.0,0,,18.00.27,Minor Works,50
0.0,0.0,5.0,0,0.0,0,,18.00.28,Professional Services,100
0.0,0.0,5.0,0,0.0,0,,18.00.30,Other Contractual Services,50
0.0,0.0,10.0,0,0.0,0,,18.00.50,Other Charges,50
0.0,0.0,100.0,0,0.0,0,,,Total:Space Docking Experiment Mission,2500
,,,,,,,19,Climate & Atmospheric Programme,
0.0,0.0,0.0,0,0.0,0,,19.00.11,Domestic Travel Expenses,6000
0.0,0.0,0.0,0,0.0,0,,19.00.13,Office Expenses,2000
0.0,0.0,0.0,0,0.0,0,,19.00.21,Supplies & Materials,1000
0.0,0.0,0.0,0,0.0,0,,19.00.30,Other Contractual Services,5000
0.0,0.0,2000.0,0,0.0,0,,19.00.31,Grant-in-aid - General,162200
0.0,0.0,0.0,0,0.0,0,,19.00.34,Scholarships & Stipends,12800
0.0,0.0,340000.0,0,180000.0,0,,19.00.50,Other Charges,31000
0.0,0.0,342000.0,0,180000.0,0,,,Total:Climate & Atmospheric Programme,220000
,,,,,,,20,Space Science Promotion,
0.0,0.0,60500.0,0,39500.0,0,,20.00.31,Grant-in-aid - General,31500
0.0,0.0,60500.0,0,39500.0,0,,,Total:Space Science Promotion,31500
,,,,,,,21,Mission to Venus,
0.0,0.0,0.0,0,0.0,0,,21.00.03,Overtime Allowance,2
0.0,0.0,0.0,0,0.0,0,,21.00.11,Domestic Travel Expenses,30
0.0,0.0,0.0,0,0.0,0,,21.00.12,Foreign Travel Expenses,20
0.0,0.0,0.0,0,0.0,0,,21.00.13,Office Expenses,22
0.0,0.0,0.0,0,0.0,0,,21.00.20,Other Administrative Expenses,5
0.0,0.0,0.0,0,0.0,0,,21.00.21,Supplies & Materials,10
0.0,0.0,0.0,0,0.0,0,,21.00.27,Minor Works,2
0.0,0.0,0.0,0,0.0,0,,21.00.28,Professional Services,5
0.0,0.0,0.0,0,0.0,0,,21.00.30,Other Contractual Services,2
0.0,0.0,0.0,0,0.0,0,,21.00.50,Other Charges,2
0.0,0.0,0.0,0,0.0,0,,,Total:Mission to Venus,100
,,,,,,,22,Mars Orbiter Mission - II,
0.0,0.0,0.0,0,0.0,0,,22.00.03,Overtime Allowance,1
0.0,0.0,0.0,0,0.0,0,,22.00.11,Domestic Travel Expenses,40
0.0,0.0,0.0,0,0.0,0,,22.00.12,Foreign Travel Expenses,15
0.0,0.0,0.0,0,0.0,0,,22.00.13,Office Expenses,20
0.0,0.0,0.0,0,0.0,0,,22.00.20,Other Administrative Expenses,5
0.0,0.0,0.0,0,0.0,0,,22.00.21,Supplies & Materials,8
0.0,0.0,0.0,0,0.0,0,,22.00.27,Minor Works,5
0.0,0.0,0.0,0,0.0,0,,22.00.28,Professional Services,2
0.0,0.0,0.0,0,0.0,0,,22.00.30,Other Contractual Services,2
0.0,0.0,0.0,0,0.0,0,,22.00.50,Other Charges,2
0.0,0.0,0.0,0,0.0,0,,,Total:Mars Orbiter Mission - II,100
1913539.0,503400.0,1807600.0,490000,1788200.0,505700,,,Total:Space Sciences,2792800
,,,,,,,3402,Space Research,
,,,,,,,00.105,INSAT Satellite System,
,,,,,,,01,INSAT-3 Satellites,
0.0,0.0,5000.0,0,2500.0,0,,01.00.01,Salaries,1000
0.0,0.0,50.0,0,65.0,0,,01.00.03,Overtime Allowance,0
0.0,0.0,1000.0,0,1000.0,0,,01.00.11,Domestic Travel Expenses,300
0.0,0.0,1000.0,0,500.0,0,,01.00.12,Foreign Travel Expenses,100
0.0,0.0,2200.0,0,1650.0,0,,01.00.13,Office Expenses,700
0.0,0.0,600.0,0,600.0,0,,01.00.20,Other Administrative Expenses,100
0.0,0.0,2700.0,0,1000.0,0,,01.00.21,Supplies & Materials,500
0.0,0.0,150.0,0,225.0,0,,01.00.26,Advertising & Publicity,100
0.0,0.0,800.0,0,2700.0,0,,01.00.27,Minor Works,500
0.0,0.0,1200.0,0,1100.0,0,,01.00.28,Professional Services,600
0.0,0.0,15000.0,0,10000.0,0,,01.00.30,Other Contractual Services,500
0.0,0.0,300.0,0,110.0,0,,01.00.50,Other Charges,100
0.0,0.0,30000.0,0,21450.0,0,,,Total:INSAT-3 Satellites,4500
,,,,,,,02,INSAT-4/GSAT Satellites,
0.0,0.0,2000.0,0,5000.0,0,,02.00.01,Salaries,5000
0.0,0.0,100.0,0,125.0,0,,02.00.03,Overtime Allowance,50
0.0,0.0,1000.0,0,300.0,0,,02.00.11,Domestic Travel Expenses,950
0.0,0.0,2000.0,0,50.0,0,,02.00.12,Foreign Travel Expenses,5000
0.0,0.0,4000.0,0,2200.0,0,,02.00.13,Office Expenses,1000
0.0,0.0,1000.0,0,575.0,0,,02.00.20,Other Administrative Expenses,300
0.0,0.0,4000.0,0,8233.0,0,,02.00.21,Supplies & Materials,11000
0.0,0.0,100.0,0,175.0,0,,02.00.26,Advertising & Publicity,100
0.0,0.0,500.0,0,1000.0,0,,02.00.27,Minor Works,500
0.0,0.0,2000.0,0,1800.0,0,,02.00.28,Professional Services,1000
0.0,0.0,17800.0,0,25.0,0,,02.00.30,Other Contractual Services,15500
0.0,0.0,500.0,0,900.0,0,,02.00.50,Other Charges,100
0.0,0.0,35000.0,0,20383.0,0,,,Total:INSAT-4/GSAT Satellites,40500
,,,,,,,03,Service Charges for Leasing INSAT/GSAT Transponders,
0.0,0.0,750000.0,0,387030.0,0,,03.00.28,Professional Services,1000000
0.0,0.0,750000.0,0,387030.0,0,,,Total:Service Charges for Leasing INSAT/GSAT Transponders,1000000
,,,,,,,04,GSAT-15 Satellite,
0.0,0.0,38500.0,0,22500.0,0,,04.00.01,Salaries,0
0.0,0.0,100.0,0,100.0,0,,04.00.03,Overtime Allowance,0
0.0,0.0,2000.0,0,1400.0,0,,04.00.11,Domestic Travel Expenses,0
0.0,0.0,15000.0,0,17000.0,0,,04.00.12,Foreign Travel Expenses,0
0.0,0.0,10000.0,0,6200.0,0,,04.00.13,Office Expenses,0
0.0,0.0,700.0,0,2300.0,0,,04.00.20,Other Administrative Expenses,0
0.0,0.0,100.0,0,4440.0,0,,04.00.21,Supplies & Materials,0
0.0,0.0,100.0,0,200.0,0,,04.00.26,Advertising & Publicity,0
0.0,0.0,600.0,0,4500.0,0,,04.00.27,Minor Works,0
0.0,0.0,600.0,0,1800.0,0,,04.00.28,Professional Services,0
0.0,0.0,2000.0,0,7600.0,0,,04.00.30,Other Contractual Services,0
0.0,0.0,300.0,0,100.0,0,,04.00.50,Other Charges,0
0.0,0.0,70000.0,0,68140.0,0,,,Total:GSAT-15 Satellite,0
,,,,,,,05,GSAT-15 Satellite Launch Services,
0.0,0.0,10000.0,0,0.0,0,,05.00.50,Other Charges,0
0.0,0.0,10000.0,0,0.0,0,,,Total:GSAT-15 Satellite Launch Services,0
,,,,,,,06,GSAT-16 Satellite,
0.0,0.0,200.0,0,200.0,0,,06.00.11,Domestic Travel Expenses,0
0.0,0.0,100.0,0,100.0,0,,06.00.12,Foreign Travel Expenses,0
0.0,0.0,150.0,0,150.0,0,,06.00.13,Office Expenses,0
0.0,0.0,100.0,0,100.0,0,,06.00.20,Other Administrative Expenses,0
0.0,0.0,100.0,0,200.0,0,,06.00.21,Supplies & Materials,0
0.0,0.0,50.0,0,20.0,0,,06.00.27,Minor Works,0
0.0,0.0,50.0,0,20.0,0,,06.00.28,Professional Services,0
0.0,0.0,100.0,0,1856.0,0,,06.00.30,Other Contractual Services,0
0.0,0.0,150.0,0,50.0,0,,06.00.50,Other Charges,0
0.0,0.0,1000.0,0,2696.0,0,,,Total:GSAT-16 Satellite,0
,,,,,,,07,GSAT-17 Satellite,
0.0,0.0,197000.0,0,140000.0,0,,07.00.01,Salaries,94000
0.0,0.0,100.0,0,100.0,0,,07.00.03,Overtime Allowance,100
0.0,0.0,3500.0,0,1800.0,0,,07.00.11,Domestic Travel Expenses,1600
0.0,0.0,43000.0,0,27200.0,0,,07.00.12,Foreign Travel Expenses,20000
0.0,0.0,45500.0,0,36500.0,0,,07.00.13,Office Expenses,6200
0.0,0.0,3000.0,0,3000.0,0,,07.00.20,Other Administrative Expenses,1800
0.0,0.0,22500.0,0,16468.0,0,,07.00.21,Supplies & Materials,1000
0.0,0.0,900.0,0,372.0,0,,07.00.26,Advertising & Publicity,400
0.0,0.0,9000.0,0,15000.0,0,,07.00.27,Minor Works,8500
0.0,0.0,8000.0,0,7000.0,0,,07.00.28,Professional Services,7000
0.0,0.0,16500.0,0,12000.0,0,,07.00.30,Other Contractual Services,18000
0.0,0.0,1000.0,0,400.0,0,,07.00.50,Other Charges,400
0.0,0.0,350000.0,0,259840.0,0,,,Total:GSAT-17 Satellite,159000
,,,,,,,08,GSAT-17 Satellite Launch Services,
0.0,0.0,50000.0,0,128.0,0,,08.00.50,Other Charges,50000
0.0,0.0,50000.0,0,128.0,0,,,Total:GSAT-17 Satellite Launch Services,50000
,,,,,,,09,GSAT-18 Satellite,
0.0,0.0,180000.0,0,204000.0,0,,09.00.01,Salaries,40000
0.0,0.0,100.0,0,100.0,0,,09.00.03,Overtime Allowance,50
0.0,0.0,3500.0,0,1500.0,0,,09.00.11,Domestic Travel Expenses,1800
0.0,0.0,43000.0,0,45000.0,0,,09.00.12,Foreign Travel Expenses,20000
0.0,0.0,36000.0,0,16150.0,0,,09.00.13,Office Expenses,6150
0.0,0.0,3000.0,0,2750.0,0,,09.00.20,Other Administrative Expenses,2500
0.0,0.0,0.0,0,0.0,0,,09.00.21,Supplies & Materials,2400
0.0,0.0,700.0,0,200.0,0,,09.00.26,Advertising & Publicity,200
0.0,0.0,8000.0,0,17500.0,0,,09.00.27,Minor Works,4500
0.0,0.0,8800.0,0,8000.0,0,,09.00.28,Professional Services,2000
0.0,0.0,16400.0,0,21334.0,0,,09.00.30,Other Contractual Services,9000
0.0,0.0,500.0,0,21000.0,0,,09.00.50,Other Charges,100
0.0,0.0,300000.0,0,337534.0,0,,,Total:GSAT-18 Satellite,88700
,,,,,,,10,GSAT-18 Satellite Launch Services,
